"아이디","강의 아이디","강의 카테고리 아이디","강의 카테고리명","강의 명","비용","강의 구분","주차 사용 여부","분반 일련번호","수강신청 시작 일자","강의 시작 일자","등록 일자","수강신청 시작 일자","수료증 로트 명","기관 아이디","기관명","기관 구","X좌표","Y좌표","요청여부","인기여부","신규여부","상태","강의 이미지 파일 경로","수집데이터 아이디","과목 아이디","미리보기 주소","콘텐츠 아이디","회차번호","회차수"
"ASP00001","ASP00001S100120240107137","20230313411620","인문학","[집콕강좌] 서울 사람들의 생로병사","무료","1","N","01","2024.03.11~2024.12.31","수강신청일로부터7일","2024.03.11","-","","J4027","서울역사편찬원","송파구","37.5209657","127.116064","N","N","N","ING","/upload/course/ASP00001/2024/03/썸네일1 [집콕강좌] 1_코로나 데자뷰_! 서울을 덮친 전염병 이야기.png","","S12236","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107137/01.mp4/playlist.m3u8","202403111639471710142787534","130973","1"
"ASP00001","ASP00001S100120240107140","20230313411620","인문학","[집콕강좌] 다시 집을 생각하다","무료","1","N","01","2024.03.11~2024.12.31","수강신청일로부터7일","2024.03.11","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/03/썸네일4.png","","S12239","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107140/01.mp4/playlist.m3u8","202403111644001710143040431","130949","1"
"ASP00001","ASP00001S100120240107034","202303131239826","인권","아동학대예방 법정의무교육(신고의무자 및 공공부문) 수어포함","무료","1","N","01","2024.03.01~2024.12.31","수강신청일로부터7일","2024.02.26","-","","P10001","아동권리보장원","","37.5726376","126.981075","N","N","N","ING","/upload/course/ASP00001/2024/03/붙임  3. 365아동의날(썸네일)[1].png","","S12234","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107034/01.mp4/playlist.m3u8","202402261641401708933300175","130784","1"
"ASP00001","ASP00001S100120240107035","202303131239826","인권","아동학대예방 법정의무교육(신고의무자 및 공공부문) Educational program on child abuse prevention","무료","1","N","01","2024.03.01~2024.12.31","수강신청일로부터7일","2024.02.26","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/03/붙임  3. 365아동의날(썸네일).png","","S12235","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107035/01.mp4/playlist.m3u8","202402261711221708935082655","130785","1"
"ASP00001","ASP00001S100120240107028","202303099445439","직무역량과정","탄소중립, ESG 시대를 준비하라","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","https://sll.seoul.go.kr//upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107028.png","","S12224","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107028/01.mp4/playlist.m3u8","ASP00001S100120240107028","130779","1"
"ASP00001","ASP00001S100120240107001","202303091845572","방송/영상","[업스킬] 초보자도 따라하기 쉬운 영상 편집 올인원(프리미어 프로＆애프터이펙트)","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107001.png","","S12191","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107001/01.mp4/playlist.m3u8","ASP00001S100120240107001","130633","1"
"ASP00001","ASP00001S100120240106845","202303092507798","공인중개사","박문각 공인중개사 1차 - 문제풀이 - 민법 및 민사특별법","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106845.png","","S12205","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106845/01.mp4/playlist.m3u8","ASP00001S100120240106845","130182","1"
"ASP00001","ASP00001S100120240106797","20230309878567","창업과정","창업을 이노베이션하자!","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","https://sll.seoul.go.kr//upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106797.png","","S12230","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106797/01.mp4/playlist.m3u8","ASP00001S100120240106797","130020","1"
"ASP00001","ASP00001S100120240106852","202303092507798","공인중개사","박문각 공인중개사 2차 - 개념완성 - 부동산공법","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106852.png","","S12207","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106852/01.mp4/playlist.m3u8","ASP00001S100120240106852","130302","1"
"ASP00001","ASP00001S100120240106829","202101299818265","부모교육","자녀와의 대화, 설득하려 들지 말고 협상해라","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106829.png","","S12184","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106829/01.mp4/playlist.m3u8","ASP00001S100120240106829","130025","1"
"ASP00001","ASP00001S100120240107003","202303092587862","전문기술과정","데이터 분석 입문","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107003.png","","S12200","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107003/01.mp4/playlist.m3u8","ASP00001S100120240107003","130659","1"
"ASP00001","ASP00001S100120240107022","202303091845572","방송/영상","힙한 브랜드는 왜 채널 마케팅에 진심일까?","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107022.png","","S12194","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107022/01.mp4/playlist.m3u8","ASP00001S100120240107022","130730","1"
"ASP00001","ASP00001S100120240106789","20230309878567","창업과정","중장년 퇴직자의 실패하지 않는 창업","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","https://sll.seoul.go.kr//upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106789.png","","S12229","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106789/01.mp4/playlist.m3u8","ASP00001S100120240106789","129990","1"
"ASP00001","ASP00001S100120240107000","202303091845572","방송/영상","인스타그램 홍보 전략을 통해 배우는 브랜딩 입문","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107000.png","","S12193","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107000/01.mp4/playlist.m3u8","ASP00001S100120240107000","130623","1"
"ASP00001","ASP00001S100120240107032","202303136122092","사회/교양","2024년 서울청년정책네트워크 시정참여교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2024.02.21","-","","S4002","서울시 미래청년기획단","중구","37.5665734","126.978179","N","N","N","ING","/upload/course/ASP00001/2024/02/붙임 2. 과정 소개 썸네일.png","","S12179","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107032/01.mp4/playlist.m3u8","202402210935501708475750905","129965","1"
"ASP00001","ASP00001S100120240106796","20230309878567","창업과정","뉴노멀시대의 창업하기","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","https://sll.seoul.go.kr//upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106796.png","","S12227","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106796/01.mp4/playlist.m3u8","ASP00001S100120240106796","130015","1"
"ASP00001","ASP00001S100120240106706","2021020122009","국가기술자격","합격 전기기사 필기 - 자동제어","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106706.png","","S12219","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106706/01.mp4/playlist.m3u8","ASP00001S100120240106706","129970","1"
"ASP00001","ASP00001S100120240107023","202303091845572","방송/영상","요즘 마케터의 ChatGPT 활용법","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","https://sll.seoul.go.kr//upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107023.png","","S12192","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107023/01.mp4/playlist.m3u8","ASP00001S100120240107023","130738","1"
"ASP00001","ASP00001S100120240107027","202303099445439","직무역량과정","지금 당장 ESG, 실무자가 직접 쓴 ESG 실무지침서","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","https://sll.seoul.go.kr//upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107027.png","","S12223","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107027/01.mp4/playlist.m3u8","ASP00001S100120240107027","130769","1"
"ASP00001","ASP00001S100120240106846","202303092507798","공인중개사","박문각 공인중개사 1차 - 문제풀이 - 부동산학개론","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106846.png","","S12206","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106846/01.mp4/playlist.m3u8","ASP00001S100120240106846","130212","1"
"ASP00001","ASP00001S100120240107015","202303276761150","웹툰/이모티콘","[HD]누구나 할수있다. 이모티콘 디자이너가 되어보자. Part.4 힙합 캐릭터 만들기","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107015.png","","S12195","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107015/01.mp4/playlist.m3u8","ASP00001S100120240107015","130713","1"
"ASP00001","ASP00001S100120240107025","202303099445439","직무역량과정","ESG 확산과 환경경영(지속가능경영) 전략","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","https://sll.seoul.go.kr//upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107025.png","","S12221","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107025/01.mp4/playlist.m3u8","ASP00001S100120240107025","130755","1"
"ASP00001","ASP00001S100120240107010","202303092587862","전문기술과정","[Get it Trend] 한달 공부로 실무에 바로 통하는 데이터분석","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107010.png","","S12198","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107010/01.mp4/playlist.m3u8","ASP00001S100120240107010","130691","1"
"ASP00001","ASP00001S100120240106841","202303092507798","공인중개사","박문각 공인중개사 2차 - 문제풀이 - 부동산세법","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106841.png","","S12217","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106841/01.mp4/playlist.m3u8","ASP00001S100120240106841","130070","1"
"ASP00001","ASP00001S100120240107024","202303099445439","직무역량과정","[H Pick+셀] ESG 바로알기","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","https://sll.seoul.go.kr//upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107024.png","","S12220","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107024/01.mp4/playlist.m3u8","ASP00001S100120240107024","130747","1"
"ASP00001","ASP00001S100120240106836","202101299818265","부모교육","집에서?영어로 놀자?아기 영어 놀이1(발달 단계별)","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106836.png","","S12186","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106836/01.mp4/playlist.m3u8","ASP00001S100120240106836","130060","1"
"ASP00001","ASP00001S100120240107026","202303099445439","직무역량과정","문성후 박사의 ESG 실천 전략","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","https://sll.seoul.go.kr//upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107026.png","","S12222","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107026/01.mp4/playlist.m3u8","ASP00001S100120240107026","130759","1"
"ASP00001","ASP00001S100120240106831","202101299818265","부모교육","좋은 부모가 될 수 있을까요?","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106831.png","","S12185","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106831/01.mp4/playlist.m3u8","ASP00001S100120240106831","130035","1"
"ASP00001","ASP00001S100120240106837","202101299818265","부모교육","집에서?영어로 놀자?아기 영어 놀이2(오감 체험 활동)","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106837.png","","S12187","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106837/01.mp4/playlist.m3u8","ASP00001S100120240106837","130065","1"
"ASP00001","ASP00001S100120240106835","202101299818265","부모교육","청소년 자녀의 마음 성장 이야기","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106835.png","","S12188","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106835/01.mp4/playlist.m3u8","ASP00001S100120240106835","130055","1"
"ASP00001","ASP00001S100120240107014","202303276761150","웹툰/이모티콘","[HD]누구나 할수있다. 이모티콘 디자이너가 되어보자. Part.5 디아블로코믹 이모티콘 만들기","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107014.png","","S12196","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107014/01.mp4/playlist.m3u8","ASP00001S100120240107014","130704","1"
"ASP00001","ASP00001S100120240107021","202303097205161","콘텐츠산업 전문과정","한 끗 차이로 트렌드가 되는 SNS 광고 마케팅","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107021.png","","S12189","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107021/01.mp4/playlist.m3u8","ASP00001S100120240107021","130720","1"
"ASP00001","ASP00001S100120240106791","20230309878567","창업과정","트랜드에 맞는 프랜차이즈 창업","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","https://sll.seoul.go.kr//upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106791.png","","S12231","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106791/01.mp4/playlist.m3u8","ASP00001S100120240106791","130000","1"
"ASP00001","ASP00001S100120240107013","202303276761150","웹툰/이모티콘","[HD]누구나 할수있다. 이모티콘 디자이너가 되어보자. Part.6 삐에로 이모티콘 만들기","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240107013.png","","S12197","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240107013/01.mp4/playlist.m3u8","ASP00001S100120240107013","130699","1"
"ASP00001","ASP00001S100120240106795","20230309878567","창업과정","뉴노멀시대의 세상을 살리는 창업","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","https://sll.seoul.go.kr//upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106795.png","","S12226","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106795/01.mp4/playlist.m3u8","ASP00001S100120240106795","130010","1"
"ASP00001","ASP00001S100120240106790","20230309878567","창업과정","제대로 알고 하는 소자본 무인 창업","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","https://sll.seoul.go.kr//upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106790.png","","S12228","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106790/01.mp4/playlist.m3u8","ASP00001S100120240106790","129995","1"
"ASP00001","ASP00001S100120240106834","202101299818265","부모교육","[사춘기 심리학] 청소년 정신건강 코칭","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106834.png","","S12182","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106834/01.mp4/playlist.m3u8","ASP00001S100120240106834","130050","1"
"ASP00001","ASP00001S100120240106843","202303092507798","공인중개사","박문각 공인중개사 2차 - 문제풀이 - 부동산중개사법 및 중개실무","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106843.png","","S12218","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106843/01.mp4/playlist.m3u8","ASP00001S100120240106843","130116","1"
"ASP00001","ASP00001S100120240106844","202303092507798","공인중개사","박문각 공인중개사 2차 - 문제풀이 - 부동산공법","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.02.21","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106844.png","","S12215","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106844/01.mp4/playlist.m3u8","ASP00001S100120240106844","130148","1"
