"사이트 아이디","ASP 아이디","강의 아이디","강의 구분","강의 명","수강신청 시작 일자","수강신청 종료 일자","강의 시작 일자","강의 종료 일자","강의대상","정원","수강신청 URL","등록 일자","수정 일자","교육기관 고유아이디","교육기관명","교육기관 자치구","교육기관 위도 좌표","교육기관 경도 좌표"
"lc1","ASP00001","ASP00001J405420240109018","오프라인","(평일 오후)그래픽디자인 기초 GTQ(포토샵),GTQi(일러스트)자격증 취득 1회차","202401270000","202412310000","20240205","20240313","","17","https://gd.seoulwomanup.or.kr/gd/edu/selectComorrow.do?sch_class_code=C100138863&returnUrl=%2Fgd%2Fedu%2FselectPageListComorrow.do&edust=&sch_course_code=38&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109017","오프라인","(월~금 오후)디지털비지니스 [카카오, 라인 이모티콘] 제작 4회차","202401270000","202412310000","20240202","20240219","","17","https://gd.seoulwomanup.or.kr/gd/edu/selectComorrow.do?sch_class_code=C100139478&returnUrl=%2Fgd%2Fedu%2FselectPageListComorrow.do&edust=&sch_course_code=38&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109035","오프라인","스마트폰교육 강사 1회차","202401270000","202412310000","20240228","20240325","","12","https://gd.seoulwomanup.or.kr/gd/edu/selectEduProgram.do?sch_class_code=C100139005&returnUrl=%2Fgd%2Fedu%2FselectPageListThisMonth.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109016","오프라인","(월~금 오전)디지털비지니스 [카카오, 라인 이모티콘] 제작 3회차","202401270000","202412310000","20240202","20240219","","17","https://gd.seoulwomanup.or.kr/gd/edu/selectComorrow.do?sch_class_code=C100139479&returnUrl=%2Fgd%2Fedu%2FselectPageListComorrow.do&edust=&sch_course_code=38&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109015","오프라인","(월수금 야간)디지털비지니스 [카카오, 라인 이모티콘] 제작 2회차","202401270000","202412310000","20240202","20240308","","17","https://gd.seoulwomanup.or.kr/gd/edu/selectComorrow.do?sch_class_code=C100132696&returnUrl=%2Fgd%2Fedu%2FselectPageListComorrow.do&edust=&sch_course_code=38&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J404720240108999","오프라인","사회복지시설정보시스템 활용 2회차","202401240000","202406290000","20240629","20240831","","20","https://tinyurl.com/ynysrrgn","20240206112500","20240206112500","J4047","구로여성인력개발센터","구로구","37.5019747","126.888822"
"lc1","ASP00001","ASP00001J405220240108853","오프라인","구글애널리틱스(GA) 디지털마케팅","202401020000","202420200000","20240220","20240314","","20","https://www.seoulwomanup.or.kr/womanup/edu/selectProgramPageListAll.do","20240206112500","20240206112500","J4052","송파여성인력개발센터","송파구 ","37.4962217","127.118729"
"lc1","ASP00001","ASP00001J405420240109030","오프라인","실버인지여가교육지도사 2회차","202401270000","202412310000","20240215","20240307","","15","https://gd.seoulwomanup.or.kr/gd/edu/selectEduProgram.do?sch_class_code=C100139510&returnUrl=%2Fgd%2Fedu%2FselectPageListThisMonth.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109034","오프라인","스마트폰기초활용 1회차","202401270000","202412310000","20240214","20240311","","12","https://gd.seoulwomanup.or.kr/gd/edu/selectEduProgram.do?sch_class_code=C100139003&returnUrl=%2Fgd%2Fedu%2FselectPageListThisMonth.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109031","오프라인","SCA커피바리스타 초급 1회차","202401270000","202412310000","20240216","20240228","","15","https://gd.seoulwomanup.or.kr/gd/edu/selectEduProgram.do?sch_class_code=C100139004&returnUrl=%2Fgd%2Fedu%2FselectPageListThisMonth.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109033","오프라인","베이비시터 아이돌봄 3회차","202401270000","202412310000","20240219","20240228","","15","https://gd.seoulwomanup.or.kr/gd/edu/selectEduProgram.do?sch_class_code=C100139509&returnUrl=%2Fgd%2Fedu%2FselectPageListThisMonth.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109029","오프라인","실버건강체육지도사 1회차","202401270000","202412310000","20240206","20240229","","15","https://gd.seoulwomanup.or.kr/gd/edu/selectEduProgram.do?sch_class_code=C100139044&returnUrl=%2Fgd%2Fedu%2FselectPageListThisMonth.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109028","오프라인","종이접기 1회차","202401270000","202412310000","20240206","20240312","","15","https://gd.seoulwomanup.or.kr/gd/edu/selectEduProgram.do?sch_class_code=C100137629&returnUrl=%2Fgd%2Fedu%2FselectPageListThisMonth.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109027","오프라인","(야간)컴퓨터기초활용 1회차","202401270000","202412310000","20240205","20240220","","15","https://gd.seoulwomanup.or.kr/gd/edu/selectEduProgram.do?sch_class_code=C100139002&returnUrl=%2Fgd%2Fedu%2FselectPageListThisMonth.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109026","오프라인","(월수금 오후)정리수납전문가 실무향상과정(정리수납전문가 2급자격증) 2회차","202401270000","202412310000","20240223","20240311","","17","https://gd.seoulwomanup.or.kr/gd/edu/selectComorrow.do?sch_class_code=C100139099&returnUrl=%2Fgd%2Fedu%2FselectPageListComorrow.do&edust=&sch_course_code=38&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109025","오프라인","(과정평가형 자격)직업상담사 2급자격증 취득과정 1회차","202401270000","202412310000","20240226","20240228","","20","https://gd.seoulwomanup.or.kr/gd/edu/selectComorrow.do?sch_class_code=C100139532&returnUrl=%2Fgd%2Fedu%2FselectPageListComorrow.do&edust=&sch_course_code=38&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109024","오프라인","(평일오전) SCA자격증 취득+커피바리스타 실무 심화과정 2회차","202401270000","202412310000","20240219","20240328","","15","https://gd.seoulwomanup.or.kr/gd/edu/selectComorrow.do?sch_class_code=C100133426&returnUrl=%2Fgd%2Fedu%2FselectPageListComorrow.do&edust=&sch_course_code=38&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109032","오프라인","챗GPT 왕초보활용 1회차","202401270000","202412310000","20240219","20240228","","15","https://gd.seoulwomanup.or.kr/gd/edu/selectEduProgram.do?sch_class_code=C100139449&returnUrl=%2Fgd%2Fedu%2FselectPageListThisMonth.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109023","오프라인","(평일오전)디지털 출판편집디자인(포토샵,일러스트,인디자인,포폴) 1회차","202401270000","202412310000","20240215","20240426","","17","https://gd.seoulwomanup.or.kr/gd/edu/selectComorrow.do?sch_class_code=C100139039&returnUrl=%2Fgd%2Fedu%2FselectPageListComorrow.do&edust=&sch_course_code=38&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109022","오프라인","(평일 오전)SNS 온라인마케팅(블로그, 인스타그램, 유튜브)과정 3회차","202401270000","202412310000","20240215","20240228","","17","https://gd.seoulwomanup.or.kr/gd/edu/selectComorrow.do?sch_class_code=C100139477&returnUrl=%2Fgd%2Fedu%2FselectPageListComorrow.do&edust=&sch_course_code=38&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109021","오프라인","(화목 오후)캘리그라피 입문+디자인(붓글씨,손글씨) 1회차","202401270000","202412310000","20240215","20240314","","17","https://gd.seoulwomanup.or.kr/gd/edu/selectComorrow.do?sch_class_code=C100138864&returnUrl=%2Fgd%2Fedu%2FselectPageListComorrow.do&edust=&sch_course_code=38&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240109020","오프라인","(평일오전) 보험총무사무원 양성과정 1회차","202401270000","202412310000","20240214","20240411","","17","https://gd.seoulwomanup.or.kr/gd/edu/selectComorrow.do?sch_class_code=C100130130&returnUrl=%2Fgd%2Fedu%2FselectPageListComorrow.do&edust=&sch_course_code=38&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240206112500","20240206112500","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240108353","오프라인","웃음,레크레이션지도사","202401010000","202412310000","20240102","20240125","","15","https://gd.seoulwomanup.or.kr/gd/edu/selectEduProgram.do?sch_class_code=C100139001&returnUrl=%2Fgd%2Fedu%2FselectPageListThisMonth.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240108155100","20240108155100","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240108363","오프라인","(평일오후) SNS 온라인마케팅(블로그, 인스타그램, 유튜브)과정","202401010000","202412310000","20240108","20240119","","15","https://gd.seoulwomanup.or.kr/gd/edu/selectComorrow.do?sch_class_code=C100138763&returnUrl=%2Fgd%2Fedu%2FselectPageListComorrow.do&edust=&sch_course_code=38&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240108155100","20240108155100","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405220240108686","오프라인","구글애널리틱스(GA) 디지털마케팅","202401020000","202420200000","20240220","20240314","","20","https://songpa.seoulwomanup.or.kr/songpa/edu/selectEduProgram.do?sch_class_code=C100137471&returnUrl=%2Fsongpa%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%EA%B5%AC%EA%B8%80&currentPage=1","20240108155100","20240108155100","J4052","송파여성인력개발센터","송파구 ","37.4962217","127.118729"
"lc1","ASP00001","ASP00001J405420240108372","오프라인","컵타지도사 1회차","202401010000","202412310000","20240124","20240221","","15","https://gd.seoulwomanup.or.kr/gd/edu/selectEduProgram.do?sch_class_code=C100134495&returnUrl=%2Fgd%2Fedu%2FselectPageListThisMonth.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240108155100","20240108155100","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240108371","오프라인","[야간] 내 안의 빛을 찾다, 타로심리상담사 1회차","202401010000","202412310000","20240117","20240306","","15","https://gd.seoulwomanup.or.kr/gd/edu/selectEduProgram.do?sch_class_code=C100137689&returnUrl=%2Fgd%2Fedu%2FselectPageListThisMonth.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240108155100","20240108155100","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
"lc1","ASP00001","ASP00001J405420240108370","오프라인","정리수납 실무 향상과정(정리수납전문가 2급자격증)","202401010000","202412310000","20240108","20240122","","17","https://gd.seoulwomanup.or.kr/gd/edu/selectComorrow.do?sch_class_code=C100138764&returnUrl=%2Fgd%2Fedu%2FselectPageListComorrow.do&edust=&sch_course_code=38&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240108155100","20240108155100","J4054","강동여성인력개발센터","강동구 ","37.5359241","127.139587"
